rsi,adx,atr_pct,bb_width,vol_rel,label,timestamp
0.2926829268292684,0.308604038428381,0.026935636983518543,0.18178710246790555,0.7980155560796911,0,100
0.3724007561436676,0.29922982759823497,0.026736161692535124,0.1791203848242103,0.3821437407164253,0,101
0.3590733590733588,0.28264993305202785,0.02695038299552457,0.17543486277403447,0.6430639230889376,0,102
0.3654223968565815,0.2683558017802619,0.025839763870146075,0.17177537621287386,-0.3596360301995883,0,103
0.32862903225806434,0.2548865367261372,0.024800265452002663,0.1659381418570487,-0.6997032864011525,0,104
0.4953959484346224,0.25153583636010945,0.026411800251934157,0.16004285473417904,0.7810756011413835,0,105
0.4916512059369202,0.2484244717345122,0.02542676978980639,0.15318094969032556,-0.35057491587991896,0,106
0.532128514056225,0.24792763678388993,0.025216301888746507,0.15005570202441046,-0.2358592323959181,0,107
0.4856596558317399,0.2417031823439664,0.025135442090523624,0.14305428537335688,-0.7684553870751215,0,108
0.5599128540305012,0.2335896494217934,0.02469103939892001,0.13697013286429632,-0.2775102240720619,0,109
0.6640826873385015,0.22605565456548984,0.02403939426534767,0.1264263735281813,-0.5797563244943233,0,110
0.6377171215880897,0.2120548973375894,0.024273599344676964,0.12198879448859475,-0.36178015156286997,0,111
0.5962877030162416,0.20551617857993043,0.025224896835185615,0.11793241212802344,-0.17526172976776627,0,112
0.6098654708520178,0.1994445111621043,0.02457126732892771,0.11624465796604352,-0.2469861391156505,0,113
0.5561224489795923,0.1890227575108926,0.02387840901574441,0.11331931275427701,-0.7616693542880075,0,114
0.5056818181818182,0.18311206298467478,0.023690322924131747,0.11333004610037037,-0.325347808485197,0,115
0.5098591549295776,0.17020305770190447,0.02357496857164359,0.10915538895108337,-0.42731638873449407,0,116
0.5552631578947369,0.15936788334019628,0.023731734671160944,0.10123770939315783,-0.6191709072090871,0,117
0.5870129870129874,0.1591722832678683,0.02755282088648645,0.08569006182454497,1.2660934791272695,0,118
0.5239520958083835,0.1482052578742756,0.02921229375959743,0.07762586091010634,0.7534966764223757,0,119
0.510385756676558,0.13853846494262,0.029439496593227102,0.07753604630418115,0.1598658526765176,0,120
0.4490861618798953,0.13569635068007327,0.02984136455957255,0.07617046957424,-0.41289398107232694,0,121
0.4444444444444443,0.14025061066485262,0.03009618247659892,0.07611394753950915,-0.8687585822891449,0,122
0.4543147208121827,0.14823968658246506,0.029639968167863497,0.0752653217398043,-0.011557548973527792,0,123
0.4975369458128079,0.14394065169706738,0.02972193940692197,0.0730633355829605,-0.47110178226824606,0,124
0.5601092896174863,0.13994869073205524,0.028632893780092726,0.0698872438008316,-0.7696000289539539,0,125
0.6863905325443785,0.1326577276647485,0.027642131870145095,0.06700285489259514,-0.8346705222403504,0,126
0.7071823204419891,0.13151850953427313,0.02769447829134662,0.07433249213326287,-0.040138438247608904,0,127
0.7439613526570047,0.13772172482300335,0.02723377046626235,0.09454031329044382,0.5763323372556401,1,128
0.673245614035088,0.14371156009920152,0.027555239794501717,0.10261513929473133,-0.1053948113305304,0,129
0.5821782178217823,0.13888568966362036,0.02833257476128908,0.10367339275233049,-0.39304375769870853,0,130
0.5640495867768596,0.13251350740283066,0.027453846122562794,0.10281193113932093,-0.4903549293179479,0,131
0.5319587628865978,0.12791898224605547,0.026929086863255826,0.0932539275969618,0.16114765745563858,0,132
0.45011086474501105,0.120416362349303,0.026043783683632415,0.08817738746357277,-0.0030460651748900375,0,133
0.4806866952789698,0.11222946536242018,0.025313287042764837,0.08398438180399322,-0.4307805362133464,0,134
0.5197215777262182,0.10462734673174329,0.024856153927115047,0.07919752532734071,-1.0967927537974125,0,135
0.6023809523809522,0.10180669343114995,0.024597206555482455,0.07531244001909447,-0.23560632297562456,0,136
0.6408602150537633,0.10673838244895839,0.024788926464519096,0.07709812542693692,-0.28820919536704726,0,137
0.5753138075313807,0.11147086220737931,0.02511206426225117,0.0766577355805209,0.08991340154637423,0,138
0.6035156250000001,0.11517155790261104,0.02483768524168916,0.07904099137409758,-0.24184789926966968,0,139
0.5423076923076922,0.1186079181910405,0.024502264367674543,0.07924407199748466,-0.4316383753771277,0,140
0.49789029535864976,0.11751060830045418,0.023817714604975296,0.07858487388826417,0.03364607760964824,0,141
0.395402298850575,0.11522423508397114,0.023710201235113065,0.07105189175676158,-0.8995396791294181,0,142
0.3944954128440368,0.1086240796572525,0.02397632031760141,0.06518202838950704,-0.34939405935283874,0,143
0.4820512820512823,0.10342056718151453,0.023201326843451203,0.06127519882550639,-0.6128758657824894,0,144
0.47668393782383406,0.09840684331913055,0.022861887220709667,0.0570967911351973,-0.8399020242984032,0,145
0.46,0.09156009194317033,0.022976346108733465,0.05842699829078819,-0.7959584004901445,0,146
0.5124999999999998,0.09215581458466426,0.0229488628190164,0.05836620734496106,0.15055176056940225,0,147
0.4623115577889447,0.09270898560890864,0.02253266822406421,0.048597354894376256,-0.5757076793094217,0,148
0.4611528822055139,0.09787804211123173,0.022447234381496473,0.04848831024041084,-0.35369916191904305,0,149
0.42970822281167115,0.10555486848952231,0.02165136155629409,0.051836660763306355,-0.5920805548614612,0,150
0.3194029850746273,0.10905795084639688,0.021169268951024937,0.055941427050057016,-0.7320367261213994,0,151
0.41993957703927487,0.10999764613383924,0.020436632110002798,0.056700574774506934,-0.8841389350707382,0,152
0.34915254237288124,0.10851997901414472,0.01954229367473642,0.05707060047348293,-1.0203102916447235,0,153
0.370503597122302,0.11101177025357767,0.019577090785123603,0.05889739759600495,-0.3539106423597185,0,154
0.2960288808664252,0.11725012784979086,0.019170581786771956,0.0623396262941749,-0.6165438483280687,1,155
0.40140845070422526,0.1207414175824079,0.018663596924717876,0.06273602614419324,-0.27850317884069786,0,156
0.46153846153846145,0.12318705958493471,0.018243454843693944,0.05761265735895272,-0.6038087835478944,0,157
0.5429553264604812,0.12228548872149426,0.018536810578197203,0.05717424519535257,0.07623189433498986,0,158
0.5536912751677854,0.1269026968787594,0.018615245333969764,0.052553448673111465,0.9224559113209035,0,159
0.6373239436619726,0.13788429700502383,0.018652074410318784,0.05535875746634814,1.2394664604738586,0,160
0.5079365079365081,0.13181857161273305,0.020176040543779302,0.05020123728157139,1.2241679658007736,0,161
0.6382978723404258,0.13229522700519275,0.020716430060145643,0.05887433861049452,0.7904077816929101,0,162
0.7043010752688171,0.1361689140741987,0.02103945437274351,0.07133702236821654,0.4255752694718463,1,163
0.5944055944055944,0.14516470164819079,0.0231585409475879,0.07298281671815066,0.9104082815122123,0,164
0.5204081632653059,0.137253539199916,0.025343026398093712,0.07383460698602323,0.8868976659112711,0,165
0.5042194092827007,0.1299074597836608,0.025156226278461005,0.07364036007645287,0.13981565037947663,0,166
0.4847250509164969,0.12592075940153857,0.024768512345310238,0.07457490560826127,-0.3237785853145365,0,167
0.5010526315789475,0.12482967521584429,0.024258390742321247,0.07528909262111254,-0.4519283495310021,0,168
0.5251641137855578,0.12130431147286712,0.023516346166661956,0.07449789601884202,-0.9980350510053301,0,169
0.49534883720930234,0.1180307594258169,0.02236797581879201,0.07393136252343185,-1.703710696821924,2,170
0.5183486238532111,0.11047666129116868,0.021663687369928665,0.07178168902559007,-0.6356353379629524,0,171
0.4988066825775654,0.11597017025186171,0.021829272710837944,0.07203501310875277,-0.45737686738149835,0,172
0.4646226415094339,0.12107128571536237,0.021454593983420985,0.0716587114161584,-0.567081671729313,0,173
0.41043083900226746,0.11663265067154759,0.021879421406773816,0.07078034313662676,-0.8373418904856285,0,174
0.49019607843137275,0.11251106098800528,0.021558226203548084,0.06713298701594161,-1.3722950155268716,0,175
0.38095238095238115,0.10916237166039572,0.02069283463378611,0.06611074830900718,-0.6836805255655862,0,176
0.30635838150289,0.10545327686562488,0.020871326064006098,0.06580499220471402,-0.6601129356983799,0,177
0.360544217687075,0.10225414675038474,0.020168078515339947,0.06748762461487,-1.18584342065957,0,178
0.4344262295081967,0.10757841223548552,0.020399199672297055,0.07033600298630849,-0.44155812083324236,0,179
0.32028469750889643,0.11993429813902992,0.021150734577130376,0.07839646177422799,-0.06904129768342568,0,180
0.3592592592592592,0.13140762076374973,0.020801954355268062,0.0861227750392146,-0.601847417294931,0,181
0.43377483443708614,0.14355758420261322,0.02048328133642976,0.08026388135298557,-0.1759166762146435,0,182
0.4095238095238096,0.15201345729980287,0.02005265101085909,0.0674794282036592,-0.5164891804100057,0,183
0.3625730994152044,0.1664704551091912,0.02033478099816923,0.06871448563518803,-0.1525593557340182,0,184
0.31005586592178747,0.18409578591430617,0.020627642053878383,0.0795114453794065,0.23207304111718688,0,185
0.2092307692307692,0.20340326356502408,0.02020839082714252,0.08886624996297117,0.4185283193849233,0,186
0.20420420420420426,0.22275056035515547,0.02034919630627355,0.10084784537283296,0.23284075193056544,0,187
0.26349206349206356,0.2407159073745632,0.019873457214808245,0.10810973000139591,-0.05866956340700682,0,188
0.1882352941176471,0.2621125375510421,0.020456401458264894,0.12008405442922258,0.3470038807893736,0,189
0.152588555858311,0.2866803622171182,0.02105840243654168,0.13461299023730972,0.5784384075897202,0,190
0.15176151761517645,0.3141469902187414,0.022097941587570395,0.15018928861952427,1.400086190868828,1,191
0.14893617021276612,0.3396517162202487,0.02234593384128334,0.15975472026527063,0.24935817649823194,0,192
0.15555555555555586,0.3641402351894405,0.021994080681175227,0.16767764652781103,0.1071351951027781,0,193
0.18064516129032285,0.38829353938310346,0.021979020335574858,0.17538888698216645,0.3459981928038683,0,194
0.2136222910216715,0.4059291711435101,0.02173924865662587,0.1744417363054225,-0.02481028901955095,0,195
0.15614617940199266,0.41471944880145095,0.021231394139992765,0.16709592308282475,-0.09064947270204676,0,196
0.1464174454828654,0.42607632878372376,0.021592072795760208,0.16448008632732714,-0.07286466771388131,0,197
0.13428571428571373,0.4424120903667226,0.023335647320362758,0.16807344853190356,0.557050155220207,0,198
0.21489971346704834,0.4576621913544062,0.023503476054285016,0.16629719298608844,0.17735593886720155,0,199
